provider,provider_id,season,match_date,source_date,competition,home_team,away_team,home_score,away_score,result_note,source_url
FOTMOB,3716057,2021/2022,2021-09-20,2021-09-20,阿塞超,Qarabag FK,Sumqayit,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716063,2021/2022,2021-09-25,2021-09-25,阿塞超,Sabail,Zira,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716064,2021/2022,2021-09-25,2021-09-25,阿塞超,Shamakhi FK,Qarabag FK,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716061,2021/2022,2021-09-26,2021-09-26,阿塞超,Sumqayit,FK Qabala,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716062,2021/2022,2021-09-26,2021-09-26,阿塞超,Sabah FK,FK Neftchi,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716068,2021/2022,2021-10-01,2021-10-01,阿塞超,Zira,Sumqayit,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716066,2021/2022,2021-10-02,2021-10-02,阿塞超,Shamakhi FK,Sabah FK,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716067,2021/2022,2021-10-02,2021-10-02,阿塞超,Sabail,FK Neftchi,1,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716065,2021/2022,2021-10-03,2021-10-03,阿塞超,Qarabag FK,FK Qabala,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716071,2021/2022,2021-10-16,2021-10-16,阿塞超,FK Qabala,Zira,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716072,2021/2022,2021-10-16,2021-10-16,阿塞超,Sabail,Shamakhi FK,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716069,2021/2022,2021-10-17,2021-10-17,阿塞超,Sumqayit,FK Neftchi,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716070,2021/2022,2021-10-17,2021-10-17,阿塞超,Sabah FK,Qarabag FK,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716075,2021/2022,2021-10-23,2021-10-23,阿塞超,FK Neftchi,Zira,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716076,2021/2022,2021-10-23,2021-10-23,阿塞超,Sabah FK,Sumqayit,3,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716074,2021/2022,2021-10-24,2021-10-24,阿塞超,Shamakhi FK,FK Qabala,2,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716073,2021/2022,2021-10-25,2021-10-25,阿塞超,Sabail,Qarabag FK,3,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716079,2021/2022,2021-10-30,2021-10-30,阿塞超,Zira,Shamakhi FK,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716080,2021/2022,2021-10-30,2021-10-30,阿塞超,Qarabag FK,FK Neftchi,4,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716077,2021/2022,2021-10-31,2021-10-31,阿塞超,Sumqayit,Sabail,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716078,2021/2022,2021-10-31,2021-10-31,阿塞超,FK Qabala,Sabah FK,1,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716083,2021/2022,2021-11-06,2021-11-06,阿塞超,Shamakhi FK,FK Neftchi,3,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716084,2021/2022,2021-11-06,2021-11-06,阿塞超,Sabah FK,Zira,3,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716081,2021/2022,2021-11-07,2021-11-07,阿塞超,Sabail,FK Qabala,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716082,2021/2022,2021-11-07,2021-11-07,阿塞超,Sumqayit,Qarabag FK,0,4,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716088,2021/2022,2021-11-19,2021-11-19,阿塞超,Qarabag FK,Shamakhi FK,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716086,2021/2022,2021-11-20,2021-11-20,阿塞超,Zira,Sabail,3,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716087,2021/2022,2021-11-20,2021-11-20,阿塞超,FK Neftchi,Sabah FK,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716085,2021/2022,2021-11-21,2021-11-21,阿塞超,FK Qabala,Sumqayit,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716091,2021/2022,2021-11-27,2021-11-27,阿塞超,Sabah FK,Shamakhi FK,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716092,2021/2022,2021-11-27,2021-11-27,阿塞超,FK Neftchi,Sabail,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716090,2021/2022,2021-11-28,2021-11-28,阿塞超,Sumqayit,Zira,0,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716089,2021/2022,2021-11-29,2021-11-29,阿塞超,FK Qabala,Qarabag FK,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716095,2021/2022,2021-12-04,2021-12-04,阿塞超,Shamakhi FK,Sabail,2,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716096,2021/2022,2021-12-04,2021-12-04,阿塞超,Qarabag FK,Sabah FK,5,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716093,2021/2022,2021-12-05,2021-12-05,阿塞超,Zira,FK Qabala,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716094,2021/2022,2021-12-05,2021-12-05,阿塞超,FK Neftchi,Sumqayit,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FUTBOL24,20CBB698AF73A4EF,2021-2022,2021-12-10,2021-12-10,阿塞杯,Zaqatala FK,Sabail FK,1,3,FT,https://www.futbol24.com/match/2021/12/10/national/Azerbaijan/Kubok/2021-2022/Round-1/Zaqatala-FK/vs/Sabail-FK
FUTBOL24,C5888D4E38CD83DB,2021-2022,2021-12-10,2021-12-10,阿塞杯,MOIK Baku,Gabala,1,2,FT,https://www.futbol24.com/match/2021/12/10/national/Azerbaijan/Kubok/2021-2022/Round-1/MOIK-Baku/vs/Gabala
FUTBOL24,79783BFB95294CBD,2021-2022,2021-12-11,2021-12-11,阿塞杯,Sabah FK,Kapaz PFK,3,0,FT,https://www.futbol24.com/match/2021/12/11/national/Azerbaijan/Kubok/2021-2022/Round-1/Sabah-FK/vs/Kapaz-PFK
FUTBOL24,CA5FD399FCBDCC29,2021-2022,2021-12-11,2021-12-11,阿塞杯,Shamakhi FK,Qaradag Lokb,2,1,FT,https://www.futbol24.com/match/2021/12/11/national/Azerbaijan/Kubok/2021-2022/Round-1/Shamakhi-FK/vs/Qaradag-Lokb
FOTMOB,3716099,2021/2022,2021-12-15,2021-12-15,阿塞超,Sumqayit,Shamakhi FK,1,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716100,2021/2022,2021-12-15,2021-12-15,阿塞超,FK Qabala,FK Neftchi,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716097,2021/2022,2021-12-16,2021-12-16,阿塞超,Sabail,Sabah FK,0,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716098,2021/2022,2021-12-16,2021-12-16,阿塞超,Qarabag FK,Zira,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FUTBOL24,4D65A00504DBD47C,2021-2022,2022-02-01,2022-02-01,阿塞杯,Qarabag FK,Shamakhi FK,1,0,FT,https://www.futbol24.com/match/2022/02/01/national/Azerbaijan/Kubok/2021-2022/Quarterfinal/Qarabag-FK/vs/Shamakhi-FK
FUTBOL24,8C88BB568512F07C,2021-2022,2022-02-01,2022-02-01,阿塞杯,Neftchi Baku,Sabah FK,1,1,FT,https://www.futbol24.com/match/2022/02/01/national/Azerbaijan/Kubok/2021-2022/Quarterfinal/Neftchi-Baku/vs/Sabah-FK
FUTBOL24,5493EEC1E763DA4A,2021-2022,2022-02-02,2022-02-02,阿塞杯,Sumqayit FK,Gabala,0,1,FT,https://www.futbol24.com/match/2022/02/02/national/Azerbaijan/Kubok/2021-2022/Quarterfinal/Sumqayit-FK/vs/Gabala
FUTBOL24,E78C2AB016CEEEF3,2021-2022,2022-02-02,2022-02-02,阿塞杯,Zira FK,Sabail FK,4,0,FT,https://www.futbol24.com/match/2022/02/02/national/Azerbaijan/Kubok/2021-2022/Quarterfinal/Zira-FK/vs/Sabail-FK
FOTMOB,3716103,2021/2022,2022-02-07,2022-02-07,阿塞超,Shamakhi FK,Zira,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716104,2021/2022,2022-02-07,2022-02-07,阿塞超,FK Neftchi,Qarabag FK,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716101,2021/2022,2022-02-08,2022-02-08,阿塞超,Sabail,Sumqayit,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716102,2021/2022,2022-02-08,2022-02-08,阿塞超,Sabah FK,FK Qabala,3,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FUTBOL24,ACCFE066F428B540,2021-2022,2022-02-11,2022-02-11,阿塞杯,Shamakhi FK,Qarabag FK,0,6,FT,https://www.futbol24.com/match/2022/02/11/national/Azerbaijan/Kubok/2021-2022/Quarterfinal/Shamakhi-FK/vs/Qarabag-FK
FUTBOL24,80E74A3E80D0F3E9,2021-2022,2022-02-12,2022-02-12,阿塞杯,Sabah FK,Neftchi Baku,1,3,FT,https://www.futbol24.com/match/2022/02/12/national/Azerbaijan/Kubok/2021-2022/Quarterfinal/Sabah-FK/vs/Neftchi-Baku
FUTBOL24,6E06685968D38291,2021-2022,2022-02-13,2022-02-13,阿塞杯,Gabala,Sumqayit FK,1,1,FT,https://www.futbol24.com/match/2022/02/13/national/Azerbaijan/Kubok/2021-2022/Quarterfinal/Gabala/vs/Sumqayit-FK
FUTBOL24,988DA1CFD945942E,2021-2022,2022-02-13,2022-02-13,阿塞杯,Sabail FK,Zira FK,1,3,FT,https://www.futbol24.com/match/2022/02/13/national/Azerbaijan/Kubok/2021-2022/Quarterfinal/Sabail-FK/vs/Zira-FK
FOTMOB,3716107,2021/2022,2022-02-19,2022-02-19,阿塞超,FK Qabala,Sabail,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716108,2021/2022,2022-02-19,2022-02-19,阿塞超,FK Neftchi,Shamakhi FK,3,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716106,2021/2022,2022-02-20,2022-02-20,阿塞超,Zira,Sabah FK,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716111,2021/2022,2022-02-27,2022-02-27,阿塞超,Sabah FK,FK Neftchi,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716112,2021/2022,2022-02-27,2022-02-27,阿塞超,Sumqayit,FK Qabala,0,4,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716109,2021/2022,2022-02-28,2022-02-28,阿塞超,Sabail,Zira,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716110,2021/2022,2022-02-28,2022-02-28,阿塞超,Shamakhi FK,Qarabag FK,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716115,2021/2022,2022-03-05,2022-03-05,阿塞超,Zira,Sumqayit,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716116,2021/2022,2022-03-05,2022-03-05,阿塞超,FK Neftchi,Sabail,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716113,2021/2022,2022-03-06,2022-03-06,阿塞超,Qarabag FK,FK Qabala,5,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716114,2021/2022,2022-03-06,2022-03-06,阿塞超,Shamakhi FK,Sabah FK,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716119,2021/2022,2022-03-12,2022-03-12,阿塞超,Sabail,Shamakhi FK,0,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716120,2021/2022,2022-03-12,2022-03-12,阿塞超,Sabah FK,Qarabag FK,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716118,2021/2022,2022-03-13,2022-03-13,阿塞超,FK Neftchi,Sumqayit,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716117,2021/2022,2022-03-14,2022-03-14,阿塞超,FK Qabala,Zira,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716123,2021/2022,2022-03-18,2022-03-18,阿塞超,Shamakhi FK,Sumqayit,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716124,2021/2022,2022-03-18,2022-03-18,阿塞超,FK Neftchi,FK Qabala,4,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716121,2021/2022,2022-03-19,2022-03-19,阿塞超,Zira,Qarabag FK,0,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716122,2021/2022,2022-03-19,2022-03-19,阿塞超,Sabah FK,Sabail,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716127,2021/2022,2022-04-02,2022-04-02,阿塞超,Sumqayit,Sabah FK,0,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716128,2021/2022,2022-04-02,2022-04-02,阿塞超,Qarabag FK,Sabail,5,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716125,2021/2022,2022-04-03,2022-04-03,阿塞超,FK Neftchi,Zira,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716126,2021/2022,2022-04-03,2022-04-03,阿塞超,FK Qabala,Shamakhi FK,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716131,2021/2022,2022-04-09,2022-04-09,阿塞超,Shamakhi FK,FK Neftchi,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716132,2021/2022,2022-04-09,2022-04-09,阿塞超,Sabah FK,Zira,3,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716130,2021/2022,2022-04-10,2022-04-10,阿塞超,Sumqayit,Qarabag FK,0,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716129,2021/2022,2022-04-11,2022-04-10,阿塞超,Sabail,FK Qabala,3,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716135,2021/2022,2022-04-15,2022-04-15,阿塞超,FK Qabala,Sumqayit,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716136,2021/2022,2022-04-15,2022-04-15,阿塞超,Qarabag FK,Shamakhi FK,8,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716134,2021/2022,2022-04-16,2022-04-16,阿塞超,Zira,Sabail,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716133,2021/2022,2022-04-17,2022-04-16,阿塞超,FK Neftchi,Sabah FK,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FUTBOL24,597DA396345074A6,2021-2022,2022-04-20,2022-04-20,阿塞杯,Gabala,Qarabag FK,1,3,FT,https://www.futbol24.com/match/2022/04/20/national/Azerbaijan/Kubok/2021-2022/Semifinal/Gabala/vs/Qarabag-FK
FUTBOL24,93925D0BDB05E865,2021-2022,2022-04-21,2022-04-20,阿塞杯,Zira FK,Neftchi Baku,0,0,FT,https://www.futbol24.com/match/2022/04/20/national/Azerbaijan/Kubok/2021-2022/Semifinal/Zira-FK/vs/Neftchi-Baku
FOTMOB,3716137,2021/2022,2022-04-24,2022-04-24,阿塞超,Sabah FK,Shamakhi FK,5,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716140,2021/2022,2022-04-24,2022-04-24,阿塞超,FK Qabala,Qarabag FK,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716138,2021/2022,2022-04-25,2022-04-24,阿塞超,Sabail,FK Neftchi,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716139,2021/2022,2022-04-25,2022-04-24,阿塞超,Sumqayit,Zira,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FUTBOL24,BCCA4C37A1CBB691,2021-2022,2022-04-29,2022-04-29,阿塞杯,Qarabag FK,Gabala,5,0,FT,https://www.futbol24.com/match/2022/04/29/national/Azerbaijan/Kubok/2021-2022/Semifinal/Qarabag-FK/vs/Gabala
FUTBOL24,E28CB45D90C45347,2021-2022,2022-04-30,2022-04-29,阿塞杯,Neftchi Baku,Zira FK,0,0,p.2-4,https://www.futbol24.com/match/2022/04/29/national/Azerbaijan/Kubok/2021-2022/Semifinal/Neftchi-Baku/vs/Zira-FK
FOTMOB,3716143,2021/2022,2022-05-03,2022-05-03,阿塞超,Shamakhi FK,Sabail,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716144,2021/2022,2022-05-03,2022-05-03,阿塞超,Qarabag FK,Sabah FK,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716141,2021/2022,2022-05-04,2022-05-04,阿塞超,Zira,FK Qabala,0,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716142,2021/2022,2022-05-05,2022-05-04,阿塞超,Sumqayit,FK Neftchi,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716147,2021/2022,2022-05-08,2022-05-08,阿塞超,Sabail,Sabah FK,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716145,2021/2022,2022-05-09,2022-05-09,阿塞超,Sumqayit,Shamakhi FK,2,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716146,2021/2022,2022-05-09,2022-05-09,阿塞超,FK Qabala,FK Neftchi,1,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716148,2021/2022,2022-05-09,2022-05-08,阿塞超,Qarabag FK,Zira,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716105,2021/2022,2022-05-12,2022-05-12,阿塞超,Qarabag FK,Sumqayit,5,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716149,2021/2022,2022-05-15,2022-05-15,阿塞超,FK Neftchi,Zira,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716150,2021/2022,2022-05-15,2022-05-15,阿塞超,Shamakhi FK,FK Qabala,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716151,2021/2022,2022-05-15,2022-05-15,阿塞超,Sabah FK,Sumqayit,2,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716152,2021/2022,2022-05-15,2022-05-15,阿塞超,Sabail,Qarabag FK,0,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716153,2021/2022,2022-05-21,2022-05-21,阿塞超,Sumqayit,Sabail,5,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716154,2021/2022,2022-05-21,2022-05-21,阿塞超,FK Qabala,Sabah FK,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716155,2021/2022,2022-05-21,2022-05-21,阿塞超,Zira,Shamakhi FK,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FOTMOB,3716156,2021/2022,2022-05-21,2022-05-21,阿塞超,Qarabag FK,FK Neftchi,4,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2021%2F2022
FUTBOL24,1CC2A32223C5C312,2021-2022,2022-05-27,2022-05-27,阿塞杯,Qarabag FK,Zira FK,1,1,p.4-3,https://www.futbol24.com/match/2022/05/27/national/Azerbaijan/Kubok/2021-2022/Final/Qarabag-FK/vs/Zira-FK
FOTMOB,3957276,2022/2023,2022-08-05,2022-08-05,阿塞超,FC Kapaz,Zira,1,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3957275,2022/2023,2022-08-07,2022-08-07,阿塞超,Sabah FK,Sumqayit,3,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3957277,2022/2023,2022-08-07,2022-08-07,阿塞超,Shamakhi FK,FK Neftchi,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3957279,2022/2023,2022-08-07,2022-08-06,阿塞超,Qarabag FK,Sabail,3,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3957278,2022/2023,2022-08-08,2022-08-08,阿塞超,Turan Tovuz,FK Qabala,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3958045,2022/2023,2022-08-12,2022-08-12,阿塞超,Zira,Sabah FK,1,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3958040,2022/2023,2022-08-13,2022-08-13,阿塞超,Sumqayit,Qarabag FK,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3958047,2022/2023,2022-08-14,2022-08-14,阿塞超,FK Qabala,Shamakhi FK,3,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3958048,2022/2023,2022-08-14,2022-08-13,阿塞超,Sabail,Turan Tovuz,0,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3958046,2022/2023,2022-08-15,2022-08-14,阿塞超,FK Neftchi,FC Kapaz,5,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3958041,2022/2023,2022-08-19,2022-08-19,阿塞超,Shamakhi FK,Sabail,1,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3958042,2022/2023,2022-08-21,2022-08-21,阿塞超,FC Kapaz,FK Qabala,0,3,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3958043,2022/2023,2022-08-21,2022-08-20,阿塞超,Sabah FK,FK Neftchi,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3958044,2022/2023,2022-08-22,2022-08-21,阿塞超,Zira,Sumqayit,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3978566,2022/2023,2022-08-26,2022-08-26,阿塞超,Sumqayit,Turan Tovuz,0,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3978568,2022/2023,2022-08-27,2022-08-27,阿塞超,Sabail,FC Kapaz,4,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3978613,2022/2023,2022-08-27,2022-08-26,阿塞超,FK Neftchi,Zira,2,1,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3978567,2022/2023,2022-08-28,2022-08-27,阿塞超,Qarabag FK,Shamakhi FK,4,0,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
FOTMOB,3978569,2022/2023,2022-08-29,2022-08-28,阿塞超,FK Qabala,Sabah FK,0,2,FT,https://www.fotmob.com/api/data/leagues?id=262&ccode3=CHN&season=2022%2F2023
